Hotel_ID,Hotel_Name,City,Province,Latitude,Longitude,Year,Month,Avg_Occupancy_%,Room_Rate_PKR,Total_Rooms,Rooms_Booked,Customer_Type,Booking_Source,Staff_Count,Amenities_Count,Customer_Rating,Total_Revenue,Foreign_Visitors,Local_Visitors
HTL0901,Faletti's_901,Peshawar,KPK,28.3661,63.6982,2021,2,85.8,20092,296,254,Family,Travel Agency,57,23,3.1,5103368,127,127
HTL0902,Faletti's_902,Peshawar,KPK,27.9444,60.7748,2025,4,100.0,3365,36,36,Family,Booking.com,69,18,3.2,121140,4,32
HTL0903,Serena_903,Islamabad,Islamabad Capital Territory,34.3021,65.5578,2023,1,23.4,14347,184,43,Tour Group,Walk-in,30,9,3.8,616921,38,5
HTL0904,Ramada_904,Islamabad,Sindh,36.0901,74.2563,2024,10,63.0,4819,281,177,Family,Booking.com,57,13,3.1,852963,103,74
HTL0905,Faletti's_905,Rawalpindi,Islamabad Capital Territory,33.2741,64.8544,2025,7,87.2,8458,39,34,Tour Group,Travel Agency,10,24,2.9,287572,29,5
HTL0906,Faletti's_906,Rawalpindi,Balochistan,31.4377,65.5563,2024,3,42.8,9479,278,119,Family,Booking.com,136,30,4.6,1128001,8,111
HTL0907,Pearl Continental_907,Islamabad,Sindh,24.7644,68.7958,2021,1,45.7,14874,35,16,Individual,Website,10,27,4.1,237984,10,6
HTL0908,Beach Luxury_908,Rawalpindi,Sindh,26.9276,60.9585,2021,9,16.8,4996,119,20,Tour Group,Website,13,24,4.5,99920,7,13
HTL0909,Beach Luxury_909,Karachi,Islamabad Capital Territory,35.9338,68.6369,2023,4,31.0,14919,274,85,Family,Booking.com,114,27,3.6,1268115,70,15
HTL0910,Marriott_910,Islamabad,KPK,25.501,71.9545,2023,8,88.9,15090,171,152,Tour Group,Walk-in,148,16,3.5,2293680,148,4
HTL0911,Serena_911,Islamabad,Sindh,24.3325,68.7837,2025,12,21.0,5753,224,47,Tour Group,Website,35,16,3.5,270391,40,7
HTL0912,Beach Luxury_912,Quetta,Islamabad Capital Territory,35.3708,72.2241,2025,5,45.3,20061,245,111,Business,Travel Agency,41,14,3.4,2226771,53,58
HTL0913,Ramada_913,Quetta,Punjab,36.7127,67.4876,2024,7,69.4,14394,235,163,Family,Airbnb,56,13,4.1,2346222,118,45
HTL0914,Ramada_914,Karachi,Punjab,33.9962,71.6693,2025,6,17.9,11444,263,47,Family,Walk-in,150,15,3.7,537868,5,42
HTL0915,Faletti's_915,Islamabad,Sindh,28.4116,64.5257,2020,5,93.9,17717,33,31,Tour Group,Airbnb,132,12,4.3,549227,20,11
HTL0916,Pearl Continental_916,Peshawar,Balochistan,26.6904,70.1704,2023,11,95.3,23967,148,141,Family,Travel Agency,20,21,4.2,3379347,99,42
HTL0917,Faletti's_917,Islamabad,Balochistan,24.428,65.6468,2025,3,94.9,3916,198,188,Tour Group,Travel Agency,129,25,4.2,736208,4,184
HTL0918,Ramada_918,Faisalabad,Balochistan,30.053,73.7075,2021,7,56.2,12528,208,117,Family,Booking.com,86,19,4.4,1465776,16,101
HTL0919,Faletti's_919,Faisalabad,Sindh,25.8092,64.5972,2023,9,88.2,8334,161,142,Individual,Airbnb,53,12,2.7,1183428,126,16
HTL0920,Faletti's_920,Lahore,Islamabad Capital Territory,33.4589,71.6387,2022,9,2.9,3778,171,5,Tour Group,Airbnb,51,27,4.1,18890,4,1
HTL0921,Faletti's_921,Peshawar,Sindh,30.5218,62.9855,2024,6,40.6,8921,256,104,Individual,Travel Agency,139,9,3.7,927784,102,2
HTL0922,Ramada_922,Rawalpindi,KPK,24.4173,62.7178,2025,7,53.8,10708,52,28,Individual,Website,141,30,3.5,299824,28,0
HTL0923,Ramada_923,Rawalpindi,Balochistan,33.2032,62.587,2021,12,35.1,7350,288,101,Individual,Website,105,7,3.2,742350,16,85
HTL0924,Beach Luxury_924,Quetta,Balochistan,34.504,61.8918,2021,1,52.5,12171,59,31,Family,Travel Agency,49,10,2.6,377301,3,28
HTL0925,Serena_925,Islamabad,Islamabad Capital Territory,32.4144,68.3279,2020,2,90.8,7123,76,69,Tour Group,Booking.com,140,29,4.0,491487,47,22
HTL0926,Ramada_926,Peshawar,Punjab,36.9047,73.2123,2025,9,38.1,5628,194,74,Business,Booking.com,56,23,2.7,416472,63,11
HTL0927,Avari_927,Rawalpindi,Islamabad Capital Territory,29.1222,68.5871,2024,11,76.1,22581,163,124,Tour Group,Travel Agency,90,24,3.3,2800044,16,108
HTL0928,Hotel One_928,Multan,KPK,24.0549,72.5193,2025,10,97.2,20501,216,210,Family,Travel Agency,145,21,3.3,4305210,130,80
HTL0929,Ramada_929,Multan,Islamabad Capital Territory,35.3592,73.0533,2024,12,15.6,20402,141,22,Business,Walk-in,60,25,4.7,448844,21,1
HTL0930,Avari_930,Karachi,KPK,32.2047,65.7362,2024,12,68.9,12684,119,82,Individual,Website,109,7,3.2,1040088,3,79
HTL0931,Hotel One_931,Rawalpindi,Islamabad Capital Territory,29.543,72.383,2022,10,6.0,12666,151,9,Individual,Website,56,16,2.9,113994,7,2
HTL0932,Hotel One_932,Quetta,KPK,24.7316,74.7615,2025,1,98.8,12609,83,82,Business,Booking.com,18,23,3.7,1033938,72,10
HTL0933,Beach Luxury_933,Rawalpindi,Punjab,32.3068,64.3276,2021,12,66.7,21783,30,20,Family,Website,87,14,2.7,435660,17,3
HTL0934,Ramada_934,Peshawar,Islamabad Capital Territory,34.3243,60.8232,2022,2,30.4,16900,112,34,Family,Walk-in,59,8,2.8,574600,19,15
HTL0935,Serena_935,Islamabad,Islamabad Capital Territory,28.0933,61.2083,2025,6,59.5,11711,215,128,Tour Group,Booking.com,115,11,4.3,1499008,75,53
HTL0936,Hotel One_936,Rawalpindi,KPK,30.7485,63.1808,2025,4,9.5,17499,264,25,Individual,Airbnb,75,26,4.9,437475,11,14
HTL0937,Faletti's_937,Islamabad,Islamabad Capital Territory,25.436,66.2415,2022,11,88.7,19379,62,55,Tour Group,Walk-in,107,30,3.1,1065845,19,36
HTL0938,Faletti's_938,Rawalpindi,Punjab,31.2588,67.4308,2023,6,28.9,5528,277,80,Individual,Website,139,20,2.8,442240,54,26
HTL0939,Ramada_939,Islamabad,Punjab,27.518,72.9537,2025,9,95.6,18588,90,86,Tour Group,Booking.com,18,9,4.2,1598568,15,71
HTL0940,Hotel One_940,Karachi,Punjab,33.0722,60.6013,2022,6,74.2,12724,271,201,Family,Website,13,28,3.1,2557524,48,153
HTL0941,Hotel One_941,Rawalpindi,Balochistan,28.7505,67.7886,2024,5,43.3,22182,245,106,Family,Website,143,13,4.9,2351292,3,103
HTL0942,Ramada_942,Karachi,KPK,33.495,60.2331,2020,12,35.7,6101,56,20,Business,Travel Agency,98,23,5.0,122020,7,13
HTL0943,Marriott_943,Faisalabad,Punjab,30.4804,74.9958,2025,11,35.4,10921,79,28,Family,Airbnb,104,26,3.4,305788,22,6
HTL0944,Marriott_944,Islamabad,Punjab,32.8868,71.8509,2023,6,92.8,9378,180,167,Individual,Booking.com,20,16,4.4,1566126,105,62
HTL0945,Serena_945,Multan,Punjab,35.841,63.8767,2023,3,14.5,3682,145,21,Family,Website,34,13,3.9,77322,7,14
HTL0946,Beach Luxury_946,Peshawar,Balochistan,30.1691,61.9948,2020,10,2.8,22983,281,8,Business,Airbnb,132,16,3.0,183864,1,7
HTL0947,Pearl Continental_947,Islamabad,Punjab,34.2878,74.822,2025,7,70.9,6403,244,173,Business,Travel Agency,114,13,3.1,1107719,78,95
HTL0948,Avari_948,Peshawar,KPK,29.886,74.3372,2023,7,38.8,11422,209,81,Business,Website,31,5,3.7,925182,6,75
HTL0949,Beach Luxury_949,Faisalabad,Balochistan,34.0854,67.5659,2020,3,95.4,14066,284,271,Tour Group,Walk-in,111,6,3.3,3811886,173,98
HTL0950,Marriott_950,Peshawar,Punjab,32.687,62.6984,2023,3,71.4,8684,42,30,Family,Walk-in,62,26,4.4,260520,2,28
HTL0951,Marriott_951,Faisalabad,Sindh,36.8057,60.4594,2023,1,11.2,7778,152,17,Business,Travel Agency,67,26,4.3,132226,10,7
HTL0952,Serena_952,Quetta,Islamabad Capital Territory,35.6786,64.4132,2024,3,40.6,15391,106,43,Business,Travel Agency,47,14,3.3,661813,6,37
HTL0953,Hotel One_953,Rawalpindi,Islamabad Capital Territory,27.4934,61.0095,2020,12,69.0,15179,297,205,Family,Website,143,10,4.6,3111695,26,179
HTL0954,Ramada_954,Lahore,KPK,24.6896,70.3323,2021,12,70.2,19054,262,184,Tour Group,Walk-in,74,23,3.7,3505936,130,54
HTL0955,Avari_955,Multan,Islamabad Capital Territory,27.6297,60.0287,2025,12,23.2,23914,246,57,Business,Airbnb,124,25,2.7,1363098,17,40
HTL0956,Ramada_956,Rawalpindi,Balochistan,33.1533,68.0177,2022,5,3.7,12052,270,10,Family,Travel Agency,105,6,4.7,120520,8,2
HTL0957,Ramada_957,Rawalpindi,Islamabad Capital Territory,32.6526,74.8166,2024,12,9.1,21603,66,6,Business,Website,139,18,4.2,129618,5,1
HTL0958,Marriott_958,Faisalabad,Punjab,34.6353,61.0001,2023,9,51.4,24758,292,150,Individual,Walk-in,127,19,4.9,3713700,46,104
HTL0959,Ramada_959,Lahore,Balochistan,35.3609,61.1797,2023,10,96.8,5509,93,90,Tour Group,Airbnb,42,9,3.4,495810,8,82
HTL0960,Ramada_960,Multan,Sindh,34.8837,69.2225,2021,8,46.1,10341,128,59,Tour Group,Airbnb,131,17,2.7,610119,37,22
HTL0961,Marriott_961,Islamabad,KPK,30.3408,65.6378,2023,12,48.4,21383,225,109,Business,Walk-in,124,28,4.7,2330747,95,14
HTL0962,Beach Luxury_962,Islamabad,KPK,35.4976,67.8561,2020,10,80.0,20701,55,44,Business,Booking.com,34,13,3.5,910844,2,42
HTL0963,Beach Luxury_963,Islamabad,Sindh,25.2631,60.2574,2022,9,29.1,14514,179,52,Family,Website,41,29,2.8,754728,37,15
HTL0964,Pearl Continental_964,Karachi,Sindh,26.1982,68.7007,2024,6,79.6,4405,225,179,Business,Website,49,25,2.6,788495,126,53
HTL0965,Ramada_965,Islamabad,Islamabad Capital Territory,25.7917,67.6475,2025,10,96.8,19607,283,274,Family,Airbnb,78,16,4.5,5372318,255,19
HTL0966,Hotel One_966,Peshawar,Sindh,34.9584,69.3172,2024,2,30.3,11829,277,84,Family,Airbnb,95,23,4.9,993636,10,74
HTL0967,Beach Luxury_967,Islamabad,Punjab,26.1591,69.9651,2023,2,20.2,4456,119,24,Tour Group,Walk-in,66,12,4.9,106944,13,11
HTL0968,Avari_968,Islamabad,Balochistan,34.4732,63.1228,2024,5,13.7,18179,139,19,Tour Group,Walk-in,114,17,3.9,345401,8,11
HTL0969,Ramada_969,Multan,Punjab,34.3623,69.9462,2025,3,40.8,24222,49,20,Family,Walk-in,39,5,3.0,484440,13,7
HTL0970,Beach Luxury_970,Rawalpindi,Balochistan,34.3773,69.4551,2025,5,51.1,7636,45,23,Individual,Booking.com,19,9,4.6,175628,3,20
HTL0971,Faletti's_971,Rawalpindi,Balochistan,25.3599,60.0945,2022,2,83.1,16060,219,182,Business,Travel Agency,17,28,3.2,2922920,162,20
HTL0972,Hotel One_972,Multan,KPK,30.6799,71.9402,2022,2,29.5,16942,112,33,Individual,Booking.com,85,14,2.5,559086,21,12
HTL0973,Pearl Continental_973,Faisalabad,Balochistan,34.5873,62.0775,2024,11,99.3,10439,148,147,Tour Group,Website,95,18,3.9,1534533,1,146
HTL0974,Beach Luxury_974,Peshawar,Punjab,24.674,65.5098,2021,12,48.2,21588,166,80,Family,Booking.com,116,30,2.6,1727040,35,45
HTL0975,Pearl Continental_975,Peshawar,Islamabad Capital Territory,32.2627,70.5765,2022,11,36.6,10703,41,15,Tour Group,Travel Agency,36,15,4.5,160545,13,2
HTL0976,Ramada_976,Karachi,Balochistan,27.6108,66.6893,2023,9,10.2,11735,157,16,Family,Booking.com,134,27,4.8,187760,2,14
HTL0977,Serena_977,Karachi,KPK,26.8827,67.1546,2021,3,100.0,14377,46,46,Individual,Website,85,5,3.6,661342,16,30
HTL0978,Avari_978,Faisalabad,Punjab,30.4458,74.0406,2021,6,68.4,22295,228,156,Tour Group,Walk-in,26,11,3.0,3478020,23,133
HTL0979,Avari_979,Faisalabad,Punjab,24.3926,74.8793,2023,11,17.4,23888,219,38,Individual,Booking.com,36,27,2.8,907744,11,27
HTL0980,Faletti's_980,Rawalpindi,Islamabad Capital Territory,27.0769,65.8946,2020,10,52.2,21509,272,142,Individual,Airbnb,55,29,4.2,3054278,85,57
HTL0981,Marriott_981,Lahore,Islamabad Capital Territory,30.9964,70.3844,2022,12,11.6,14733,276,32,Individual,Booking.com,117,21,3.8,471456,1,31
HTL0982,Faletti's_982,Multan,Sindh,27.3624,60.045,2021,2,59.4,12786,288,171,Individual,Booking.com,70,10,3.8,2186406,161,10
HTL0983,Beach Luxury_983,Peshawar,Punjab,34.2806,61.0177,2022,12,40.6,10512,256,104,Individual,Booking.com,132,7,4.1,1093248,14,90
HTL0984,Serena_984,Peshawar,Islamabad Capital Territory,28.5062,69.5268,2025,2,18.5,5890,287,53,Individual,Airbnb,135,12,3.5,312170,0,53
HTL0985,Ramada_985,Multan,Islamabad Capital Territory,31.5598,72.361,2021,3,49.8,20157,277,138,Tour Group,Website,41,7,2.6,2781666,115,23
HTL0986,Faletti's_986,Quetta,Punjab,26.0809,64.1089,2023,7,40.0,3899,145,58,Individual,Website,140,13,3.6,226142,8,50
HTL0987,Pearl Continental_987,Faisalabad,KPK,24.9891,66.6137,2025,9,84.1,8913,220,185,Individual,Booking.com,46,24,3.9,1648905,95,90
HTL0988,Avari_988,Lahore,Sindh,35.765,64.579,2021,10,5.9,18812,205,12,Business,Website,17,30,4.0,225744,3,9
HTL0989,Hotel One_989,Quetta,Islamabad Capital Territory,30.417,72.3819,2020,5,90.3,14083,103,93,Family,Website,121,9,2.5,1309719,42,51
HTL0990,Avari_990,Rawalpindi,Balochistan,27.2872,73.3951,2024,4,46.1,14931,128,59,Tour Group,Travel Agency,111,29,3.8,880929,46,13
HTL0991,Faletti's_991,Faisalabad,Punjab,36.795,68.4917,2023,6,87.5,15153,263,230,Business,Booking.com,18,8,2.6,3485190,197,33
HTL0992,Pearl Continental_992,Islamabad,KPK,30.7452,67.6564,2022,5,86.6,22969,231,200,Family,Travel Agency,105,15,4.6,4593800,183,17
HTL0993,Hotel One_993,Islamabad,Islamabad Capital Territory,31.6583,62.0966,2025,5,50.0,15393,70,35,Individual,Walk-in,47,13,2.5,538755,3,32
HTL0994,Beach Luxury_994,Lahore,Balochistan,28.5044,63.4972,2025,4,12.3,17831,154,19,Family,Booking.com,81,8,2.8,338789,12,7
HTL0995,Avari_995,Quetta,Balochistan,34.766,71.5488,2025,2,60.3,12995,121,73,Business,Airbnb,145,11,3.3,948635,70,3
HTL0996,Hotel One_996,Quetta,Sindh,34.9356,67.7253,2022,5,20.6,5735,286,59,Individual,Website,143,13,3.7,338365,24,35
HTL0997,Avari_997,Quetta,Balochistan,35.9259,68.356,2020,6,79.3,21189,58,46,Individual,Travel Agency,17,29,3.9,974694,19,27
HTL0998,Faletti's_998,Rawalpindi,Punjab,31.7819,63.1618,2021,2,80.4,18942,102,82,Business,Booking.com,22,16,4.2,1553244,32,50
HTL0999,Hotel One_999,Karachi,Punjab,28.7618,66.155,2025,10,19.5,13917,77,15,Family,Walk-in,65,10,4.4,208755,10,5
HTL1000,Avari_1000,Quetta,Balochistan,33.3283,62.2555,2024,4,95.2,24544,63,60,Business,Walk-in,109,26,4.7,1472640,7,53
